"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","AWND_ATTRIBUTES","DAPR","DAPR_ATTRIBUTES","MDPR","MDPR_ATTRIBUTES","PGTM","PGTM_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","PSUN","PSUN_ATTRIBUTES","SNOW","SNOW_ATTRIBUTES","SNWD","SNWD_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES","TOBS","TOBS_ATTRIBUTES","TSUN","TSUN_ATTRIBUTES","WDF2","WDF2_ATTRIBUTES","WDF5","WDF5_ATTRIBUTES","WESD","WESD_ATTRIBUTES","WESF","WESF_ATTRIBUTES","WSF2","WSF2_ATTRIBUTES","WSF5","WSF5_ATTRIBUTES","WT01","WT01_ATTRIBUTES","WT02","WT02_ATTRIBUTES","WT03","WT03_ATTRIBUTES","WT04","WT04_ATTRIBUTES","WT05","WT05_ATTRIBUTES","WT06","WT06_ATTRIBUTES","WT07","WT07_ATTRIBUTES","WT08","WT08_ATTRIBUTES","WT09","WT09_ATTRIBUTES","WT10","WT10_ATTRIBUTES","WT11","WT11_ATTRIBUTES"
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-02",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"79",",,7","64",",,7","70",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-03",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"86",",,7","70",",,7","71",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-04",,,,,,,,,"0.00","T,,7,0730",,,"0.0",",,7","0.0",",,7",,,"85",",,7","67",",,7","68",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-05",,,,,,,,,"2.37",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"68",",,7","54",",,7","56",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"    1",",,7"
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-06",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"84",",,7","50",",,7","51",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-07",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"87",",,7","51",",,7","52",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-08",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"89",",,7","52",",,7","59",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-09",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"87",",,7","57",",,7","59",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-10",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"86",",,7","56",",,7","57",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-11",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"87",",,7","57",",,7","65",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-12",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"89",",,7","65",",,7","67",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-13",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"90",",,7","67",",,7","69",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-14",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"90",",,7","68",",,7","69",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-15",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"89",",,7","65",",,7","67",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-16",,,,,,,,,"0.04",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"88",",,7","59",",,7","61",",,7,0730",,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-17",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"93",",,7","61",",,7","63",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-18",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"94",",,7","63",",,7","68",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-19",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"93",",,7","68",",,7","69",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-20",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"90",",,7","69",",,7","73",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-21",,,,,,,,,"0.80",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"84",",,7","62",",,7","63",",,7,0730",,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-22",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"84",",,7","63",",,7","66",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-23",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"88",",,7","63",",,7","68",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-24",,,,,,,,,"0.00","T,,7,0730",,,"0.0",",,7","0.0",",,7",,,"90",",,7","64",",,7","68",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-25",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"91",",,7","68",",,7","70",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-26",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"92",",,7","69",",,7","70",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-27",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"96",",,7","67",",,7","68",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-28",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"95",",,7","65",",,7","67",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-29",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"93",",,7","65",",,7","69",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-30",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"94",",,7","68",",,7","71",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-05-31",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"95",",,7","71",",,7","72",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-01",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"95",",,7","72",",,7","74",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-02",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"96",",,7","73",",,7","75",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-03",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"97",",,7","72",",,7","74",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-04",,,,,,,,,"0.15",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"97",",,7","64",",,7","68",",,7,0730",,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-05",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"87",",,7","68",",,7","73",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-06",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"97",",,7","73",",,7","76",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-07",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"97",",,7","70",",,7","73",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-08",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"96",",,7","71",",,7","72",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-09",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"95",",,7","72",",,7","73",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-10",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"95",",,7","73",",,7","76",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-11",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"97",",,7","75",",,7","76",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-12",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"95",",,7","74",",,7","77",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-13",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"96",",,7","73",",,7","75",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-14",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"97",",,7","70",",,7","74",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-15",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"96",",,7","68",",,7","71",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-16",,,,,,,,,"0.00","T,,7,0730",,,"0.0",",,7","0.0",",,7",,,"95",",,7","70",",,7","72",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-17",,,,,,,,,"0.30",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"92",",,7","68",",,7","70",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-18",,,,,,,,,"0.06",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"93",",,7","70",",,7","71",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-19",,,,,,,,,"0.36",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"91",",,7","70",",,7","70",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-20",,,,,,,,,"0.38",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"80",",,7","70",",,7","71",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-21",,,,,,,,,"0.09",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"82",",,7","69",",,7","70",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-22",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"92",",,7","70",",,7","75",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-23",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"96",",,7","71",",,7","72",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-24",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"96",",,7","72",",,7","75",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-25",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"96",",,7","75",",,7","76",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-26",,,,,,,,,"0.00","T,,7,0730",,,"0.0",",,7","0.0",",,7",,,"92",",,7","75",",,7","76",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-27",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"95",",,7","72",",,7","74",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-28",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"97",",,7","73",",,7","74",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-29",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"96",",,7","74",",,7","74",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-06-30",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"97",",,7","74",",,7","76",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-01",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"97",",,7","74",",,7","75",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-02",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"100",",,7","72",",,7","73",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-03",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"98",",,7","73",",,7","74",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-04",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"99",",,7","73",",,7","74",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-05",,,,,,,,,"0.96",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"95",",,7","65",",,7","68",",,7,0730",,,,,,,,,,,,,,,,,,,"    1",",,7",,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-06",,,,,,,,,"0.25",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"91",",,7","68",",,7","71",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-07",,,,,,,,,"0.50",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"94",",,7","69",",,7","70",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-08",,,,,,,,,"1.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"91",",,7","67",",,7","69",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-09",,,,,,,,,,,,,"0.0",",,7","0.0",",,7",,,"93",",,7","69",",,7","72",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-10",,,,,,,,,,,,,"0.0",",,7","0.0",",,7",,,"80",",,7","66",",,7","70",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-11",,,"    3",",,7","0.19",",,7",,,,,,,"0.0",",,7","0.0",",,7",,,"92",",,7","70",",,7","71",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-12",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"93",",,7","71",",,7","72",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-13",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"95",",,7","72",",,7","74",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-14",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"95",",,7","73",",,7","73",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-15",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"96",",,7","73",",,7","74",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-16",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"96",",,7","72",",,7","73",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-17",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"97",",,7","70",",,7","70",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-18",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"98",",,7","70",",,7","75",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-19",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"100",",,7","73",",,7","74",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-20",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"101",",,7","72",",,7","73",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-21",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"101",",,7","70",",,7","72",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-22",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"101",",,7","72",",,7","72",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-23",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"103",",,7","72",",,7","75",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-24",,,,,,,,,"0.00","T,,7,0730",,,"0.0",",,7","0.0",",,7",,,"106",",,7","75",",,7","83",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-25",,,,,,,,,"0.00","T,,7,0730",,,"0.0",",,7","0.0",",,7",,,"100",",,7","74",",,7","75",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-26",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"99",",,7","71",",,7","72",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-27",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"99",",,7","70",",,7","71",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-28",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"101",",,7","69",",,7","71",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-29",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"99",",,7","71",",,7","75",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-30",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"100",",,7","75",",,7","77",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-07-31",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"100",",,7","77",",,7","79",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-08-01",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"95",",,7","69",",,7","70",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"USC00410431","AUSTIN 6 S, TX US","30.2247","-97.7327","173.7","2018-08-02",,,,,,,,,"0.00",",,7,0730",,,"0.0",",,7","0.0",",,7",,,"98",",,7","62",",,7","63",",,7,0730",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
